pdb_id,filename,num_frames
2dyiA01,2dyiA01_R3_i1.npy,500
2cssA00,2cssA00_R1_i1.npy,500
3zwcA03,3zwcA03_R3_i1.npy,500
2kd2A01,2kd2A01_R3_i1.npy,500
2o3eA01,2o3eA01_R2_i1.npy,500
3wnzA03,3wnzA03_R1_i1.npy,500
2oyoA01,2oyoA01_R0_i1.npy,500
5ja1B00,5ja1B00_R0_i1.npy,500
2wu5D00,2wu5D00_R2_i1.npy,500
3mtvA01,3mtvA01_R3_i1.npy,500
4u2vA02,4u2vA02_R0_i1.npy,500
2cpbA00,2cpbA00_R0_i1.npy,500
4ap5A02,4ap5A02_R0_i1.npy,500
4griA04,4griA04_R3_i1.npy,500
3gzgA02,3gzgA02_R3_i1.npy,500
2r7rA08,2r7rA08_R1_i1.npy,500
2l01A00,2l01A00_R3_i1.npy,500
2lfeA00,2lfeA00_R0_i1.npy,500
2vrsA03,2vrsA03_R3_i1.npy,500
2vk9A03,2vk9A03_R1_i1.npy,500
3ahcA02,3ahcA02_R1_i1.npy,500
5aj3P00,5aj3P00_R1_i1.npy,500
4jbjA01,4jbjA01_R3_i1.npy,500
3al9A02,3al9A02_R2_i1.npy,500
4ivfA02,4ivfA02_R2_i1.npy,500
2d7dA04,2d7dA04_R0_i1.npy,500
4lj7A01,4lj7A01_R2_i1.npy,500
4k90A01,4k90A01_R3_i1.npy,500
4nnrA00,4nnrA00_R3_i1.npy,500
3ghmA03,3ghmA03_R1_i1.npy,500
4y5tB00,4y5tB00_R3_i1.npy,500
2croA00,2croA00_R0_i1.npy,500
2z0xA00,2z0xA00_R2_i1.npy,500
2jliA00,2jliA00_R1_i1.npy,500
2wpvE00,2wpvE00_R2_i1.npy,500
3m7gA03,3m7gA03_R2_i1.npy,500
3gw6A02,3gw6A02_R2_i1.npy,500
5ejwA00,5ejwA00_R0_i1.npy,500
3e0jB00,3e0jB00_R1_i1.npy,500
2uxwA02,2uxwA02_R0_i1.npy,500
4pg4B03,4pg4B03_R3_i1.npy,500
4lloC00,4lloC00_R2_i1.npy,500
3nqzA02,3nqzA02_R1_i1.npy,500
5kp7A02,5kp7A02_R1_i1.npy,500
2x5fA02,2x5fA02_R3_i1.npy,500
2omdA00,2omdA00_R0_i1.npy,500
3rkoF01,3rkoF01_R3_i1.npy,500
2p65A00,2p65A00_R2_i1.npy,500
4wl2A00,4wl2A00_R2_i1.npy,500
2fgzA02,2fgzA02_R2_i1.npy,500
4cogA00,4cogA00_R3_i1.npy,500
3vhoA00,3vhoA00_R3_i1.npy,500
4n8nC00,4n8nC00_R1_i1.npy,500
2ervA00,2ervA00_R3_i1.npy,500
2qtfA01,2qtfA01_R1_i1.npy,500
4h0oA02,4h0oA02_R1_i1.npy,500
2zayA00,2zayA00_R2_i1.npy,500
3wdpP00,3wdpP00_R3_i1.npy,500
4bhtA02,4bhtA02_R0_i1.npy,500
2zgiA01,2zgiA01_R2_i1.npy,500
3dc0A02,3dc0A02_R1_i1.npy,500
2y1jA02,2y1jA02_R0_i1.npy,500
2p67A03,2p67A03_R0_i1.npy,500
2druA01,2druA01_R2_i1.npy,500
2h88A02,2h88A02_R3_i1.npy,500
5kcoA03,5kcoA03_R3_i1.npy,500
2mq8A00,2mq8A00_R2_i1.npy,500
3u43B00,3u43B00_R2_i1.npy,500
3zl8A01,3zl8A01_R1_i1.npy,500
2jn4A00,2jn4A00_R3_i1.npy,500
4zdsB00,4zdsB00_R2_i1.npy,500
3w5mA01,3w5mA01_R3_i1.npy,500
5tkyA04,5tkyA04_R2_i1.npy,500
3vgjA02,3vgjA02_R2_i1.npy,500
3d2fA02,3d2fA02_R3_i1.npy,500
2ddxA00,2ddxA00_R2_i1.npy,500
2clsA00,2clsA00_R2_i1.npy,500
4lr2A02,4lr2A02_R0_i1.npy,500
2jvuA00,2jvuA00_R0_i1.npy,500
2kuiA02,2kuiA02_R0_i1.npy,500
3hb3B02,3hb3B02_R0_i1.npy,500
4hxiA02,4hxiA02_R0_i1.npy,500
4qiwB04,4qiwB04_R1_i1.npy,500
2pvdB00,2pvdB00_R1_i1.npy,500
2gaeA02,2gaeA02_R0_i1.npy,500
2v3vA01,2v3vA01_R0_i1.npy,500
4emiA03,4emiA03_R0_i1.npy,500
2mc5A00,2mc5A00_R1_i1.npy,500
3tl8F00,3tl8F00_R2_i1.npy,500
2derA03,2derA03_R0_i1.npy,500
3kflA03,3kflA03_R0_i1.npy,500
4hceA00,4hceA00_R1_i1.npy,500
2dhkA01,2dhkA01_R2_i1.npy,500
4usaA02,4usaA02_R3_i1.npy,500
3wlwA02,3wlwA02_R1_i1.npy,500
2nluA02,2nluA02_R3_i1.npy,500
4bwhA00,4bwhA00_R0_i1.npy,500
4gnsA03,4gnsA03_R2_i1.npy,500
2v6eA03,2v6eA03_R3_i1.npy,500
2qklB00,2qklB00_R2_i1.npy,500
4ajwA03,4ajwA03_R2_i1.npy,500
4f52C02,4f52C02_R0_i1.npy,500
5f33A03,5f33A03_R1_i1.npy,500
2h9aA02,2h9aA02_R2_i1.npy,500
2fhzA00,2fhzA00_R3_i1.npy,500
3pioA01,3pioA01_R2_i1.npy,500
3gk0A00,3gk0A00_R0_i1.npy,500
2h8pC00,2h8pC00_R2_i1.npy,500
3oisB00,3oisB00_R3_i1.npy,500
2fmcA00,2fmcA00_R2_i1.npy,500
2qmiA02,2qmiA02_R1_i1.npy,500
2la7A01,2la7A01_R1_i1.npy,500
2x9zA02,2x9zA02_R0_i1.npy,500
2d1pA00,2d1pA00_R0_i1.npy,500
2yevA02,2yevA02_R3_i1.npy,500
2rcnA03,2rcnA03_R3_i1.npy,500
4gioA00,4gioA00_R1_i1.npy,500
2e9wA01,2e9wA01_R1_i1.npy,500
4qnlA02,4qnlA02_R0_i1.npy,500
3i5xA02,3i5xA02_R3_i1.npy,500
2wdqC00,2wdqC00_R3_i1.npy,500
2p4vA02,2p4vA02_R0_i1.npy,500
3tc1B00,3tc1B00_R0_i1.npy,500
2hnuA00,2hnuA00_R1_i1.npy,500
2hezA00,2hezA00_R0_i1.npy,500
2yinA03,2yinA03_R2_i1.npy,500
2fgyA03,2fgyA03_R0_i1.npy,500
4fvmA02,4fvmA02_R2_i1.npy,500
3mk7A00,3mk7A00_R3_i1.npy,500
4akrA01,4akrA01_R1_i1.npy,500
2yqrA01,2yqrA01_R3_i1.npy,500
4a15A02,4a15A02_R1_i1.npy,500
4h2wA00,4h2wA00_R1_i1.npy,500
5in1A01,5in1A01_R1_i1.npy,500
5dmhB02,5dmhB02_R0_i1.npy,500
2mrlA00,2mrlA00_R3_i1.npy,500
3evyA00,3evyA00_R2_i1.npy,500
2fz4A01,2fz4A01_R0_i1.npy,500
2wqtA00,2wqtA00_R2_i1.npy,500
3n40P03,3n40P03_R1_i1.npy,500
2xryA01,2xryA01_R0_i1.npy,500
2nn6G03,2nn6G03_R1_i1.npy,500
3lf7A01,3lf7A01_R0_i1.npy,500
4fl4F02,4fl4F02_R3_i1.npy,500
4jiwD00,4jiwD00_R1_i1.npy,500
2m63A00,2m63A00_R1_i1.npy,500
4lflA00,4lflA00_R1_i1.npy,500
3l1xA01,3l1xA01_R0_i1.npy,500
3s6xC01,3s6xC01_R0_i1.npy,500
4m1xD00,4m1xD00_R3_i1.npy,500
3cx5A01,3cx5A01_R3_i1.npy,500
2xsgB02,2xsgB02_R1_i1.npy,500
2k5gA01,2k5gA01_R1_i1.npy,500
3k6sD04,3k6sD04_R3_i1.npy,500
2fji102,2fji102_R3_i1.npy,500
3a0fA02,3a0fA02_R1_i1.npy,500
2ja2A04,2ja2A04_R0_i1.npy,500
2d1pC00,2d1pC00_R1_i1.npy,500
2mh3A00,2mh3A00_R1_i1.npy,500
2wbrA00,2wbrA00_R1_i1.npy,500
3r5eA00,3r5eA00_R2_i1.npy,500
3mcrA00,3mcrA00_R0_i1.npy,500
2do7A01,2do7A01_R3_i1.npy,500
2mgwA00,2mgwA00_R3_i1.npy,500
2kyzA00,2kyzA00_R2_i1.npy,500
3lb9A00,3lb9A00_R0_i1.npy,500
2f48A03,2f48A03_R2_i1.npy,500
3rwnB00,3rwnB00_R3_i1.npy,500
3tp9A02,3tp9A02_R1_i1.npy,500
2jrfA01,2jrfA01_R2_i1.npy,500
4hehA01,4hehA01_R1_i1.npy,500
4oelB00,4oelB00_R2_i1.npy,500
3ie4A00,3ie4A00_R2_i1.npy,500
4aj9A02,4aj9A02_R1_i1.npy,500
2kloA00,2kloA00_R1_i1.npy,500
3tufB00,3tufB00_R2_i1.npy,500
4uejA02,4uejA02_R2_i1.npy,500
3abqB03,3abqB03_R0_i1.npy,500
3c8yA01,3c8yA01_R0_i1.npy,500
3nb0A03,3nb0A03_R3_i1.npy,500
3esiA00,3esiA00_R2_i1.npy,500
4a5uA00,4a5uA00_R3_i1.npy,500
3qe5A01,3qe5A01_R3_i1.npy,500
3ggmA00,3ggmA00_R0_i1.npy,500
2f1fA02,2f1fA02_R0_i1.npy,500
3bxwA03,3bxwA03_R3_i1.npy,500
2ixoA02,2ixoA02_R0_i1.npy,500
2zanA02,2zanA02_R0_i1.npy,500
2ya0A03,2ya0A03_R2_i1.npy,500
4i69A00,4i69A00_R0_i1.npy,500
3ottA01,3ottA01_R0_i1.npy,500
4bgdA08,4bgdA08_R1_i1.npy,500
2z4tA01,2z4tA01_R1_i1.npy,500
3wmsA04,3wmsA04_R0_i1.npy,500
2mqhA00,2mqhA00_R0_i1.npy,500
2joiA00,2joiA00_R2_i1.npy,500
5h9fJ00,5h9fJ00_R3_i1.npy,500
4ntcA02,4ntcA02_R3_i1.npy,500
3zc0D00,3zc0D00_R3_i1.npy,500
2dgmA02,2dgmA02_R0_i1.npy,500
2v2gD02,2v2gD02_R0_i1.npy,500
2wscL00,2wscL00_R1_i1.npy,500
2wg5F02,2wg5F02_R1_i1.npy,500
4v19O00,4v19O00_R0_i1.npy,500
3vnyA02,3vnyA02_R3_i1.npy,500
4fxeA00,4fxeA00_R0_i1.npy,500
4aqgA02,4aqgA02_R1_i1.npy,500
3d8lA00,3d8lA00_R2_i1.npy,500
3ostA00,3ostA00_R0_i1.npy,500
2k85A00,2k85A00_R3_i1.npy,500
2yugA00,2yugA00_R2_i1.npy,500
2lt5A00,2lt5A00_R3_i1.npy,500
2ln3A00,2ln3A00_R0_i1.npy,500
3o4xE02,3o4xE02_R0_i1.npy,500
5fpoA01,5fpoA01_R0_i1.npy,500
3nznA00,3nznA00_R1_i1.npy,500
3h6zA03,3h6zA03_R1_i1.npy,500
2d0oA03,2d0oA03_R1_i1.npy,500
4c00A04,4c00A04_R0_i1.npy,500
3sulA00,3sulA00_R1_i1.npy,500
5ecwA00,5ecwA00_R1_i1.npy,500
2rqxA00,2rqxA00_R1_i1.npy,500
4o5qA01,4o5qA01_R3_i1.npy,500
2ll0A00,2ll0A00_R1_i1.npy,500
3swxA02,3swxA02_R3_i1.npy,500
2vz8A03,2vz8A03_R3_i1.npy,500
2lmlA00,2lmlA00_R1_i1.npy,500
3rfwA01,3rfwA01_R0_i1.npy,500
2jjqA01,2jjqA01_R3_i1.npy,500
4mtlA00,4mtlA00_R3_i1.npy,500
3tdcA02,3tdcA02_R0_i1.npy,500
2rnnA00,2rnnA00_R0_i1.npy,500
3eb7A03,3eb7A03_R1_i1.npy,500
4rajA00,4rajA00_R0_i1.npy,500
3rsiB01,3rsiB01_R0_i1.npy,500
3aq5A00,3aq5A00_R1_i1.npy,500
3amfA00,3amfA00_R0_i1.npy,500
2knyA00,2knyA00_R1_i1.npy,500
4fyqA01,4fyqA01_R0_i1.npy,500
2cocA01,2cocA01_R3_i1.npy,500
2d3yA00,2d3yA00_R1_i1.npy,500
4xuoA00,4xuoA00_R3_i1.npy,500
2hy7A02,2hy7A02_R3_i1.npy,500
2d73A02,2d73A02_R2_i1.npy,500
3a9lA00,3a9lA00_R1_i1.npy,500
2i00A03,2i00A03_R3_i1.npy,500
3t3pB01,3t3pB01_R1_i1.npy,500
2wl8C00,2wl8C00_R1_i1.npy,500
3jysA03,3jysA03_R0_i1.npy,500
4b28A01,4b28A01_R2_i1.npy,500
2jlqA02,2jlqA02_R2_i1.npy,500
3oa1B00,3oa1B00_R2_i1.npy,500
2xtqA01,2xtqA01_R1_i1.npy,500
2e1mC02,2e1mC02_R2_i1.npy,500
4kp2A01,4kp2A01_R1_i1.npy,500
4jb3A02,4jb3A02_R1_i1.npy,500
2lcqA01,2lcqA01_R3_i1.npy,500
3otvA02,3otvA02_R2_i1.npy,500
2l9fA00,2l9fA00_R1_i1.npy,500
2gw4A00,2gw4A00_R1_i1.npy,500
2hg6A00,2hg6A00_R2_i1.npy,500
2p9xA00,2p9xA00_R3_i1.npy,500
4tquM01,4tquM01_R2_i1.npy,500
5kszA03,5kszA03_R3_i1.npy,500
2qvzX02,2qvzX02_R2_i1.npy,500
5jtwA06,5jtwA06_R3_i1.npy,500
5fkbA02,5fkbA02_R2_i1.npy,500
4m4sA02,4m4sA02_R1_i1.npy,500
3o2pA01,3o2pA01_R1_i1.npy,500
4v1ap00,4v1ap00_R1_i1.npy,500
4mmkI00,4mmkI00_R3_i1.npy,500
3zyyX03,3zyyX03_R1_i1.npy,500
4aqrD00,4aqrD00_R2_i1.npy,500
3ffmA00,3ffmA00_R0_i1.npy,500
2dawA01,2dawA01_R3_i1.npy,500
4q9dB01,4q9dB01_R2_i1.npy,500
3b9oA00,3b9oA00_R2_i1.npy,500
2jo7A00,2jo7A00_R2_i1.npy,500
5kohB04,5kohB04_R0_i1.npy,500
3cj8B02,3cj8B02_R2_i1.npy,500
5gan800,5gan800_R1_i1.npy,500
2ksfA00,2ksfA00_R3_i1.npy,500
2jpeA00,2jpeA00_R3_i1.npy,500
3djnB00,3djnB00_R0_i1.npy,500
2gomA00,2gomA00_R0_i1.npy,500
3g0vA00,3g0vA00_R3_i1.npy,500
3zcoA00,3zcoA00_R3_i1.npy,500
3q3qA02,3q3qA02_R3_i1.npy,500
2rh0A01,2rh0A01_R3_i1.npy,500
2x4dA02,2x4dA02_R2_i1.npy,500
4xaaA00,4xaaA00_R0_i1.npy,500
2jrrA01,2jrrA01_R3_i1.npy,500
4fe9A03,4fe9A03_R1_i1.npy,500
2y7lA01,2y7lA01_R2_i1.npy,500
3rrcA02,3rrcA02_R0_i1.npy,500
2l3lA01,2l3lA01_R3_i1.npy,500
2iecD00,2iecD00_R0_i1.npy,500
5bokA00,5bokA00_R0_i1.npy,500
4mmhA02,4mmhA02_R1_i1.npy,500
4kpnA00,4kpnA00_R2_i1.npy,500
3vsmA03,3vsmA03_R1_i1.npy,500
2pywA02,2pywA02_R3_i1.npy,500
5f4jA02,5f4jA02_R3_i1.npy,500
2itaA01,2itaA01_R2_i1.npy,500
2lfiA00,2lfiA00_R0_i1.npy,500
4ph8A00,4ph8A00_R3_i1.npy,500
2jzjA01,2jzjA01_R1_i1.npy,500
4dlqA03,4dlqA03_R1_i1.npy,500
4b4cA02,4b4cA02_R1_i1.npy,500
2k5iA02,2k5iA02_R1_i1.npy,500
2coiA02,2coiA02_R0_i1.npy,500
3qyeA03,3qyeA03_R1_i1.npy,500
4og1A02,4og1A02_R1_i1.npy,500
3n75A04,3n75A04_R2_i1.npy,500
2nx4C00,2nx4C00_R0_i1.npy,500
4gkgA00,4gkgA00_R3_i1.npy,500
2v6kA02,2v6kA02_R3_i1.npy,500
4pbcB01,4pbcB01_R0_i1.npy,500
4kqeA02,4kqeA02_R2_i1.npy,500
4ldvA02,4ldvA02_R0_i1.npy,500
2hetA02,2hetA02_R1_i1.npy,500
2nmsA00,2nmsA00_R3_i1.npy,500
5cqgA05,5cqgA05_R2_i1.npy,500
4k7jA01,4k7jA01_R1_i1.npy,500
2kdbA00,2kdbA00_R3_i1.npy,500
3c19A01,3c19A01_R1_i1.npy,500
4gc0A01,4gc0A01_R0_i1.npy,500
4k3cA02,4k3cA02_R1_i1.npy,500
4qmiA00,4qmiA00_R2_i1.npy,500
4a18Q01,4a18Q01_R2_i1.npy,500
3or1B01,3or1B01_R1_i1.npy,500
2zjqF01,2zjqF01_R2_i1.npy,500
3odhA00,3odhA00_R0_i1.npy,500
4jc0A02,4jc0A02_R1_i1.npy,500
4bqdB00,4bqdB00_R3_i1.npy,500
2l23A00,2l23A00_R3_i1.npy,500
4b7hA01,4b7hA01_R1_i1.npy,500
2lrdA00,2lrdA00_R2_i1.npy,500
3gmgA00,3gmgA00_R0_i1.npy,500
2kslA00,2kslA00_R1_i1.npy,500
3v7nA01,3v7nA01_R0_i1.npy,500
2jz7A00,2jz7A00_R1_i1.npy,500
3r4qA01,3r4qA01_R2_i1.npy,500
4pm4A01,4pm4A01_R2_i1.npy,500
2w38A01,2w38A01_R1_i1.npy,500
3lhtA00,3lhtA00_R0_i1.npy,500
2jt1A00,2jt1A00_R1_i1.npy,500
3vvaA00,3vvaA00_R3_i1.npy,500
2xwtC00,2xwtC00_R1_i1.npy,500
3loyA02,3loyA02_R1_i1.npy,500
2kssA01,2kssA01_R3_i1.npy,500
4l9mA01,4l9mA01_R2_i1.npy,500
4hkqA04,4hkqA04_R0_i1.npy,500
5hh1A00,5hh1A00_R3_i1.npy,500
3demA03,3demA03_R1_i1.npy,500
4cxfA01,4cxfA01_R1_i1.npy,500
3jciA00,3jciA00_R3_i1.npy,500
3mudB02,3mudB02_R0_i1.npy,500
3r0zA02,3r0zA02_R0_i1.npy,500
4nqwB00,4nqwB00_R2_i1.npy,500
3ajyA00,3ajyA00_R0_i1.npy,500
2wy2D00,2wy2D00_R3_i1.npy,500
2ga1A02,2ga1A02_R3_i1.npy,500
2lisA00,2lisA00_R3_i1.npy,500
5ccbA01,5ccbA01_R1_i1.npy,500
3iylW04,3iylW04_R1_i1.npy,500
2i14A01,2i14A01_R3_i1.npy,500
4nwvA01,4nwvA01_R0_i1.npy,500
2kmsA02,2kmsA02_R3_i1.npy,500
2ejaA00,2ejaA00_R1_i1.npy,500
2fsfB03,2fsfB03_R0_i1.npy,500
4fbrA02,4fbrA02_R3_i1.npy,500
3fxbA00,3fxbA00_R1_i1.npy,500
2y8dA01,2y8dA01_R3_i1.npy,500
3u64A00,3u64A00_R1_i1.npy,500
5daeA00,5daeA00_R3_i1.npy,500
4clcA00,4clcA00_R0_i1.npy,500
2z5iC00,2z5iC00_R2_i1.npy,500
3favD00,3favD00_R2_i1.npy,500
2q8rE00,2q8rE00_R1_i1.npy,500
3oc7A02,3oc7A02_R2_i1.npy,500
2l1sA00,2l1sA00_R2_i1.npy,500
5d4z401,5d4z401_R2_i1.npy,500
3zxsA03,3zxsA03_R3_i1.npy,500
5b58T02,5b58T02_R0_i1.npy,500
2vh1A01,2vh1A01_R2_i1.npy,500
2wb8A01,2wb8A01_R2_i1.npy,500
3u75A01,3u75A01_R2_i1.npy,500
2kvrA00,2kvrA00_R0_i1.npy,500
3d03A02,3d03A02_R2_i1.npy,500
4obxA00,4obxA00_R0_i1.npy,500
3kzxA02,3kzxA02_R0_i1.npy,500
4neiA01,4neiA01_R2_i1.npy,500
3jc2200,3jc2200_R2_i1.npy,500
5t3eB02,5t3eB02_R2_i1.npy,500
4gs7C02,4gs7C02_R2_i1.npy,500
2e4uA03,2e4uA03_R1_i1.npy,500
2fb2B00,2fb2B00_R3_i1.npy,500
4edgA03,4edgA03_R0_i1.npy,500
4nyzA03,4nyzA03_R1_i1.npy,500
2ziuA02,2ziuA02_R2_i1.npy,500
3zxuB01,3zxuB01_R1_i1.npy,500
2uy6C01,2uy6C01_R1_i1.npy,500
4bxoB01,4bxoB01_R0_i1.npy,500
3opuA01,3opuA01_R1_i1.npy,500
2mhyA00,2mhyA00_R0_i1.npy,500
2oqbA00,2oqbA00_R2_i1.npy,500
4bfcA00,4bfcA00_R2_i1.npy,500
2xi5A00,2xi5A00_R1_i1.npy,500
3eq2A02,3eq2A02_R3_i1.npy,500
2olsA04,2olsA04_R2_i1.npy,500
2zogA02,2zogA02_R3_i1.npy,500
2ixsA01,2ixsA01_R1_i1.npy,500
2xn1A01,2xn1A01_R1_i1.npy,500
2hekA02,2hekA02_R1_i1.npy,500
3dkxA01,3dkxA01_R1_i1.npy,500
3zqsA01,3zqsA01_R1_i1.npy,500
4edgA01,4edgA01_R3_i1.npy,500
2xdqB01,2xdqB01_R2_i1.npy,500
4iwxA01,4iwxA01_R3_i1.npy,500
2criA01,2criA01_R0_i1.npy,500
4qxdB02,4qxdB02_R3_i1.npy,500
2coaA01,2coaA01_R2_i1.npy,500
2ckzB01,2ckzB01_R2_i1.npy,500
3vmnA02,3vmnA02_R0_i1.npy,500
2pp4A00,2pp4A00_R3_i1.npy,500
2gmwA00,2gmwA00_R3_i1.npy,500
2x3mA00,2x3mA00_R0_i1.npy,500
2y5pA00,2y5pA00_R2_i1.npy,500
2dohX00,2dohX00_R3_i1.npy,500
2zxrA04,2zxrA04_R3_i1.npy,500
3wnzA04,3wnzA04_R3_i1.npy,500
4az3B00,4az3B00_R0_i1.npy,500
4ftfA00,4ftfA00_R0_i1.npy,500
4ix3A02,4ix3A02_R1_i1.npy,500
4i3gA03,4i3gA03_R2_i1.npy,500
2fukA00,2fukA00_R1_i1.npy,500
3sr3A02,3sr3A02_R3_i1.npy,500
3ucqA01,3ucqA01_R3_i1.npy,500
4fn5A05,4fn5A05_R3_i1.npy,500
4ruvA00,4ruvA00_R2_i1.npy,500
3zvhA01,3zvhA01_R0_i1.npy,500
2wyhB06,2wyhB06_R1_i1.npy,500
4akgA04,4akgA04_R0_i1.npy,500
4nleA03,4nleA03_R0_i1.npy,500
2k3nA00,2k3nA00_R3_i1.npy,500
3f3fD01,3f3fD01_R1_i1.npy,500
2gt1A02,2gt1A02_R0_i1.npy,500
3tupA02,3tupA02_R2_i1.npy,500
4gcmA02,4gcmA02_R2_i1.npy,500
2qyuA01,2qyuA01_R3_i1.npy,500
3wlwA04,3wlwA04_R0_i1.npy,500
3wisA00,3wisA00_R1_i1.npy,500
3v69B00,3v69B00_R1_i1.npy,500
2wuaA00,2wuaA00_R1_i1.npy,500
2zubB01,2zubB01_R3_i1.npy,500
4aeqA02,4aeqA02_R0_i1.npy,500
3winE03,3winE03_R3_i1.npy,500
3mg3A01,3mg3A01_R0_i1.npy,500
3pqvA02,3pqvA02_R3_i1.npy,500
2f2hA04,2f2hA04_R3_i1.npy,500
2zutA04,2zutA04_R2_i1.npy,500
3kifD00,3kifD00_R3_i1.npy,500
2ec4A00,2ec4A00_R3_i1.npy,500
3oiyB01,3oiyB01_R0_i1.npy,500
2k5lA00,2k5lA00_R0_i1.npy,500
2ib0A01,2ib0A01_R2_i1.npy,500
4boeA00,4boeA00_R3_i1.npy,500
3rh7A02,3rh7A02_R2_i1.npy,500
3nwsA02,3nwsA02_R0_i1.npy,500
2kfuA01,2kfuA01_R1_i1.npy,500
2fi1A02,2fi1A02_R0_i1.npy,500
2n7yA00,2n7yA00_R2_i1.npy,500
4g08A01,4g08A01_R3_i1.npy,500
4arfA02,4arfA02_R0_i1.npy,500
3eyaA02,3eyaA02_R0_i1.npy,500
2kinB01,2kinB01_R1_i1.npy,500
2jjsC00,2jjsC00_R1_i1.npy,500
3duzA02,3duzA02_R3_i1.npy,500
3u0vA00,3u0vA00_R3_i1.npy,500
3nisA01,3nisA01_R2_i1.npy,500
5a0tA02,5a0tA02_R3_i1.npy,500
3dgcS02,3dgcS02_R0_i1.npy,500
3nqiA02,3nqiA02_R1_i1.npy,500
4v2bA00,4v2bA00_R2_i1.npy,500
4bjqA00,4bjqA00_R1_i1.npy,500
2v6zM00,2v6zM00_R3_i1.npy,500
4ccjA02,4ccjA02_R1_i1.npy,500
4e79B01,4e79B01_R3_i1.npy,500
4hppA01,4hppA01_R2_i1.npy,500
4b0bB00,4b0bB00_R0_i1.npy,500
2i6hA02,2i6hA02_R0_i1.npy,500
3fhxA00,3fhxA00_R2_i1.npy,500
3c8zA02,3c8zA02_R2_i1.npy,500
2ddzE00,2ddzE00_R0_i1.npy,500
2k0lA00,2k0lA00_R2_i1.npy,500
2x0sA03,2x0sA03_R0_i1.npy,500
4jzjC01,4jzjC01_R0_i1.npy,500
3cawA02,3cawA02_R1_i1.npy,500
3c3wB02,3c3wB02_R2_i1.npy,500
4pkiG02,4pkiG02_R1_i1.npy,500
4bgdA07,4bgdA07_R2_i1.npy,500
2kr5A01,2kr5A01_R1_i1.npy,500
5aysC00,5aysC00_R3_i1.npy,500
2hoxA01,2hoxA01_R2_i1.npy,500
2jn9A01,2jn9A01_R3_i1.npy,500
4zevA02,4zevA02_R1_i1.npy,500
5flxZ00,5flxZ00_R2_i1.npy,500
2z5eA00,2z5eA00_R0_i1.npy,500
4d53A00,4d53A00_R1_i1.npy,500
4dnsB01,4dnsB01_R1_i1.npy,500
2e3tB05,2e3tB05_R2_i1.npy,500
2g25A03,2g25A03_R3_i1.npy,500
2lqoA00,2lqoA00_R1_i1.npy,500
2yxlA01,2yxlA01_R1_i1.npy,500
3ezjA02,3ezjA02_R1_i1.npy,500
3gyrA02,3gyrA02_R1_i1.npy,500
2zx2A01,2zx2A01_R0_i1.npy,500
4jk8B01,4jk8B01_R1_i1.npy,500
4hl6A02,4hl6A02_R3_i1.npy,500
2jqoA01,2jqoA01_R1_i1.npy,500
2p39A00,2p39A00_R3_i1.npy,500
2pwyA01,2pwyA01_R0_i1.npy,500
5dzzA01,5dzzA01_R2_i1.npy,500
3o48A01,3o48A01_R2_i1.npy,500
3hugD00,3hugD00_R2_i1.npy,500
2kcoA01,2kcoA01_R1_i1.npy,500
3wctD00,3wctD00_R0_i1.npy,500
2vklA00,2vklA00_R1_i1.npy,500
3sl9G00,3sl9G00_R0_i1.npy,500
3euhA02,3euhA02_R2_i1.npy,500
2jysA00,2jysA00_R1_i1.npy,500
2m74A01,2m74A01_R1_i1.npy,500
4u5hA00,4u5hA00_R2_i1.npy,500
2d0bA02,2d0bA02_R3_i1.npy,500
4kdiD00,4kdiD00_R1_i1.npy,500
3jb9H00,3jb9H00_R2_i1.npy,500
3d9xA01,3d9xA01_R0_i1.npy,500
2oarC01,2oarC01_R0_i1.npy,500
2hewF00,2hewF00_R1_i1.npy,500
3p9aF00,3p9aF00_R1_i1.npy,500
5exeA02,5exeA02_R1_i1.npy,500
2f99C00,2f99C00_R1_i1.npy,500
3ed4A02,3ed4A02_R1_i1.npy,500
4g1iA02,4g1iA02_R2_i1.npy,500
2uwqA00,2uwqA00_R1_i1.npy,500
3gtzA00,3gtzA00_R0_i1.npy,500
3op0A01,3op0A01_R2_i1.npy,500
4g1vA03,4g1vA03_R3_i1.npy,500
4cpgA00,4cpgA00_R2_i1.npy,500
2e26A01,2e26A01_R0_i1.npy,500
2kl7A00,2kl7A00_R0_i1.npy,500
3te8A00,3te8A00_R1_i1.npy,500
2vk9A01,2vk9A01_R1_i1.npy,500
3ml1A04,3ml1A04_R2_i1.npy,500
2vy2A00,2vy2A00_R2_i1.npy,500
4huzA02,4huzA02_R3_i1.npy,500
4akgA06,4akgA06_R0_i1.npy,500
2hfvA01,2hfvA01_R3_i1.npy,500
3fewX01,3fewX01_R0_i1.npy,500
3w5nA03,3w5nA03_R0_i1.npy,500
4tqrA03,4tqrA03_R0_i1.npy,500
2k4rA00,2k4rA00_R2_i1.npy,500
3hjhA03,3hjhA03_R1_i1.npy,500
2ls0101,2ls0101_R3_i1.npy,500
3lgdA00,3lgdA00_R2_i1.npy,500
2zyzC00,2zyzC00_R0_i1.npy,500
4fquA02,4fquA02_R3_i1.npy,500
2rreA00,2rreA00_R1_i1.npy,500
2xmoA02,2xmoA02_R2_i1.npy,500
3b5kB00,3b5kB00_R1_i1.npy,500
2va0A00,2va0A00_R0_i1.npy,500
4aqnA02,4aqnA02_R2_i1.npy,500
